Код;Наименование показателя;бюджетное ?Московский государственный университет имени М.В.Ломоносова?;"бюджетное ""Санкт-Петербургский государственный университет""";автономное ?Национальный исследовательский университет ?Высшая школа экономики?;автономное ?Национальный исследовательский ядерный университет ?МИФИ?;"автономное ""Московский физико-технический институт (национальный исследовательский университет)""";автономное ?Национальный исследовательский технологический университет ?МИСиС?;автономное ?Новосибирский национальный исследовательский государственный университет?;автономное ?Национальный исследовательский университет ИТМО?;автономное ?Национальный исследовательский Томский государственный университет?;автономное ?Национальный исследовательский Томский политехнический университет?;автономное Первый Московский государственный медицинский университет имени И.М. Сеченова Минздрава (Сеченовский Университет);автономное ?Уральский федеральный университет имени первого Президента России Б.Н. Ельцина?;автономное ?Тюменский государственный университет?;"автономное ""Казанский (Приволжский) федеральный университет""";автономное ?Российский университет дружбы народов?;автономное ?Санкт-Петербургский политехнический университет Петра Великого?;автономное ?Самарский национальный исследовательский университет имени академика С.П. Королева?;"автономное ""Балтийский федеральный университет имени Иммануила Канта""";"автономное ""Южно-Уральский государственный университет (национальный исследовательский университет)""";автономное ?Дальневосточный федеральный университет?;автономное ?Санкт-Петербургский государственный электротехнический университет ?ЛЭТИ? им. В.И. Ульянова (Ленина)? (СПбГЭТУ ?ЛЭТИ?);автономное ?Национальный исследовательский Нижегородский государственный университет им. Н.И. Лобачевского?;"автономное ""Сибирский федеральный университет""";бюджетное ?Московский государственный технический университет имени Н.Э.Баумана (национальный исследовательский университет)?;автономное ?Белгородский государственный национальный исследовательский университет?;"автономное ""Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина""";бюджетное ?Иркутский национальный исследовательский технический университет?;"бюджетное ""Казанский национальный исследовательский технологический университет""";"бюджетное ""Казанский национальный исследовательский технический университет им. А.Н. Туполева-КАИ""";бюджетное ?Национальный исследовательский университет ?МЭИ?;"бюджетное ""Московский авиационный институт (национальный исследовательский университет)""";"бюджетное ""Национальный исследовательский Московский государственный строительный университет""";"автономное ""Национальный исследовательский университет ""Московский институт электронной техники"" (НИУ МИЭТ)";"бюджетное ?Пермский государственный национальный исследовательский университет""";"автономное ""Российский национальный исследовательский медицинский университет имени Н.И. Пирогова"" Минздрава";бюджетное ?Национальный исследовательский Мордовский государственный университет им. Н.П.Огарева?;бюджетное ?Саратовский национальный исследовательский государственный университет имени Н.Г. Чернышевского?;"бюджетное ""Санкт-Петербургский горный университет""";"бюджетное ""Пермский национальный исследовательский политехнический университет""";бюджетное ?Санкт-Петербургский национальный исследовательский Академический университет имени Ж.И. Алферова Российской академии наук?;автономное ?Северо-Восточный федеральный университет имени М.К. Аммосова?;автономное ?Северный (Арктический) федеральный университет имени М. В. Ломоносова?.;автономное ?Северо-Кавказский федеральный университет?;автономное ?Крымский федеральный университет имени В.И.Вернадского?;"автономное ""Южный федеральный университет"" (ЮФУ)";"бюджетное ""Финансовый университет при Правительстве Российской Федерации""";"бюджетное ""Российский химико-технологический университет имени Д.И. Менделеева""";"бюджетное ""Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации""";бюджетное ?Московский политехнический университет?;автономное ?Московский государственный институт международных отношений (университет) Министерства иностранных дел Российской Федерации?;"бюджетное ""Московский педагогический государственный университет""";бюджетное ?МИРЭА - Российский технологический университет?;"бюджетное ""Московский государственный психолого-педагогический университет""";бюджетное ?Российский экономический университет имени Г.В. Плеханова?;"бюджетное ""Московский государственный технологический университет ""СТАНКИН""";"бюджетное ""Российский государственный аграрный университет - МСХА имени К.А.Тимирязева""";бюджетное ?Алтайский государственный университет?;"бюджетное ""Воронежский государственный университет""";автономное ?Волгоградский государственный университет?;бюджетное ?Кубанский государственный университет?;бюджетное ?Донской государственный технический университет?;бюджетное ?Калмыцкий государственный университет имени Б.Б. Городовикова?;бюджетное ?Вятский государственный университет?;бюджетное ?Кемеровский государственный университет?;бюджетное ?Нижегородский государственный технический университет им. Р.Е. Алексеева?;"бюджетное ""Ярославский государственный университет им. П.Г. Демидова""";бюджетное ?Саратовский государственный технический университет имени Гагарина Ю.А.?;бюджетное ?Сибирский государственный университет науки и технологий имени академика М.Ф. Решетнева?;бюджетное ?Тольяттинский государственный университет?;бюджетное ?Петрозаводский государственный университет?;бюджетное ?Ульяновский государственный университет?;бюджетное ?Тульский государственный университет?;"бюджетное ""Омский государственный технический университет"" (ОмГТУ)";бюджетное ?Воронежский государственный технический университет?;"бюджетное ""Магнитогорский государственный технический университет им. Г.И. Носова""";бюджетное ?Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых?;"бюджетное ?Волгоградский государственный технический университет? (ФГБОУ ВО ""ВолгГТУ"")";бюджетное ?Орловский государственный университет имени И.С.Тургенева?;"бюджетное ""Белгородский государственный технологический университет им. В.Г. Шухова""";бюджетное ?Новосибирский государственный технический университет?;"бюджетное ""Тюменский индустриальный университет""";бюджетное ?Уфимский государственный нефтяной технический университет?;бюджетное ?Сибирский государственный медицинский университет? Минздрава;бюджетное ?Первый Санкт-Петербургский государственный медицинский университет имени академика И.П. Павлова? Минздрава;бюджетное ?Казанский государственный медицинский университет? Минздрава;бюджетное ?Приволжский исследовательский медицинский университет? Минздрава;"бюджетное ""Северо-Западный государственный медицинский университет имени И.И. Мечникова"" Минздрава";бюджетное ?Московский государственный медико-стоматологический университет имени А.И. Евдокимова? Минздрава;бюджетное ?Волгоградский государственный медицинский университет? Минздрава;"бюджетное ""Самарский государственный технический университет""";"бюджетное ""Казанский государственный энергетический университет""";бюджетное ?Кузбасский государственный технический университет имени Т.Ф. Горбачева?;бюджетное ?Башкирский государственный университет?;"бюджетное ""Ивановский государственный химико-технологический университет""";"бюджетное ""Иркутский государственный университет""";"бюджетное ""Томский государственный университет систем управления и радиоэлектроники""";бюджетное ?Санкт-Петербургский государственный технологический институт (технический университет)?;"бюджетное МО  ""Университет ""Дубна""";бюджетное ?Омский государственный университет им. Ф.М. Достоевского?;"бюджетное ""Дагестанский государственный университет""";"бюджетное ""Челябинский государственный университет""";"бюджетное ""Томский государственный педагогический университет""";"бюджетное ""Пензенский государственный университет""";"бюджетное ""Тверской государственный университет""";бюджетное ?Удмуртский государственный университет?;"бюджетное ""Уфимский государственный авиационный технический университет""";"бюджетное ""Оренбургский государственный университет""";бюджетное ?Саратовский государственный медицинский университет имени В.И. Разумовского? Минздрава;"бюджетное ""Уральский государственный экономический университет""";бюджетное ?Тамбовский государственный технический университет?;автономное ?Санкт-Петербургский государственный университет аэрокосмического приборостроения?
И 5-8;Количество экземпляров печатных учебных изданий (включая учебники и учебные пособия) из общего количества единиц хранения библиотечного фонда, состоящих на учете, в расчете на одного студента (приведенного контингента);276,86;330,4;17,06;146,76;115,79;134,82;107,39;115,07;316,22;274,25;240,44;84,17;138,73;192,68;88,45;126,39;164,54;65,39;135,4;124,25;107,79;47,16;87,89;118,06;96,17;140,83;118,47;174,02;211,85;122,79;164,67;155,74;90,96;113,03;89,1;187,76;275,22;119,33;87,97;52,7;103,39;164,56;112,81;156,65;181,9;51,98;275,27;57,94;331,88;91,62;88,7;87,18;67,1;37,19;164,62;322,33;86,61;209,91;140,39;65,58;89,81;205,33;97,62;161,79;137,62;112,89;221,14;163,51;141,47;193,39;95,83;92,7;104,62;121,14;173,99;128,45;298,63;87,17;153,98;102,06;128,96;72,38;121,02;151,63;129,03;96,9;101,05;100,65;133,96;143,36;145,16;105,45;119,39;341,26;223,85;85,83;206,32;75,52;139,66;373,36;91,91;259,48;103,99;118,21;130,25;66,1;112,59;83,38;118,72;260,08;146,75
И 7-1;Удельный вес НПР, имеющих ученую степень кандидата наук, в общей численности НПР;56,94;53,79;47,87;48,56;47,98;50,45;44,14;51,78;51,89;57,76;51,89;49,84;56,58;53,99;53,6;54,32;56,34;54,1;50,21;48,39;54,04;54,96;52,81;43,32;64,82;52,1;63,44;62,13;55,97;65,29;51,34;55,04;49,32;57,71;51,96;68,73;58,52;77,85;60,95;46,56;55,58;67,48;68,48;71,45;51,09;57,93;54,63;42,06;60,44;40,39;53,54;62,5;60,7;57,2;50,06;52,44;65,63;54,64;55,77;62,83;57,13;59,21;70,35;62,42;55,43;58,47;56,22;62,26;55,76;59,58;57,54;58,97;55,85;57,17;68,79;57,63;58,57;66;63,82;50,52;55,27;59,43;50,88;52,33;51,18;55,39;61,88;59,16;55,82;59,33;65,47;58,7;69,54;59,47;64,78;46,91;58,37;43,83;62,55;64,58;60,18;64,18;59,65;65,86;63,07;56,13;69,08;51,63;75,81;64,63;56,39
И 7-2;Удельный вес НПР имеющих ученую степень доктора наук, в общей численности НПР;25,41;25,03;17,64;21,38;17,49;17,59;21,15;14,97;23,79;14,79;23,99;14,19;13,93;14,81;20,92;17,35;18,09;19,62;14,07;11,15;14,6;19,43;12,25;15,21;18,09;20,58;11,52;18,15;17,03;25,05;16,37;13,47;16,97;16,28;27,2;16,18;23,49;15,24;19,08;18,13;12,07;11,58;17,69;13,24;14,77;22,65;19,74;16,15;13,04;14,59;21,38;25,37;14,03;21,48;17,49;21,11;15,65;20,31;19,92;18,06;11,22;13,62;10,59;19,33;18,39;20,07;22,7;12,09;15,05;15,26;17,02;20,28;10,51;16,81;14,35;13,08;16,57;13,41;14,8;16,71;12,67;14,22;27,04;24,13;24,92;21,18;27,02;27,38;16,92;12,81;15,18;14,08;20,97;23,91;14,64;14,39;20,03;16,14;17,67;18,17;16,01;15,05;14,93;17,23;11,01;16,51;15,46;17,3;14,42;21,2;18,19
И 7-3;Удельный вес НПР, имеющих ученую степень кандидата и доктора наук, в общей численности НПР образовательной организации (без совместителей и работающих по договорам гражданско-правового характера);82,43;79,1;64,32;68,74;66,23;66,83;48,65;67,75;77,12;73,65;75,41;64,86;71,29;69,73;74,57;72,82;74,49;74,78;65,91;58,86;68,1;76,08;65,3;61,39;84,8;71,74;74,16;85,44;73,92;89,65;66,89;68,22;66,92;74,5;79,46;85,92;82,98;92,74;81,33;57,48;68,45;80,37;88,19;90,33;66,33;80,39;74,65;55,4;64,49;54,06;76,34;88,51;75,14;77,74;70,18;74,88;82,1;75,86;79,1;83,13;68,03;71,33;80,89;82,28;75,26;82,42;79,53;73,59;70,62;75,57;77,09;82,37;66,69;73,27;85,78;71,63;77,22;83,67;74,27;66,64;68,09;75,23;82,06;77,15;83,94;78,7;91,93;87,39;74,39;72,72;81,3;74,54;89,3;83,65;81,73;60,26;79,82;57,68;80,16;82,48;75,84;84,08;75,45;84,15;76,32;76,01;85,75;70,75;87,82;87,09;75,64
И 7-4;Число НПР, имеющих ученую степень кандидата и доктора наук, в расчете на 100 студентов;18,55;13,15;5,06;7,69;8,56;5,69;7,08;4,25;5,92;8,5;8,54;5,22;4,21;5,7;4,54;4,26;5,09;4,88;4,78;6,34;5,54;5,73;4,83;5,46;5,04;6,41;3,62;4,75;4,81;4,41;5,56;4,86;6,18;4,3;14,28;6,71;4,5;7,94;3,77;28,89;5,72;4,78;5,46;7,69;7,03;4,99;5,34;3,82;4,67;7,23;3,54;5,03;4,73;5,43;3,91;4,21;3,77;5,54;5,38;3,63;4,25;4;2,98;3,73;4,64;5,91;4,39;4,14;1,95;5,57;4,54;3,05;3,62;4,33;4,85;3,62;3,95;4,54;4,76;4,45;3,7;4,41;6,61;14,43;7,18;9,28;14,9;11,3;10,25;3,88;3,21;4,01;4,67;5,5;3,6;1,98;2,9;4,92;4,19;4,55;3,05;3,28;4,17;4,96;3,12;5,26;4,88;8,63;3,36;3,9;3,74
И 7-5;Доля штатных работников ППС в общей численности ППС;93,05;82,22;65,65;54,88;24,51;72,75;17,36;61,53;73,61;92,54;84,5;71,25;73,02;82,86;72,48;82,56;87,22;81,89;86,72;80,62;70,83;81,06;80,2;64,72;78,22;75,86;91,87;85,24;83,15;75,74;76,97;81,01;73,96;70,16;66,23;87,45;80,8;86,89;78,65;21,93;87,72;86,28;85,46;93,58;88,26;69,35;83,65;73,2;94,46;82,82;86,83;65,19;81,54;78,14;80,94;93,06;97,19;83,63;77,32;80,56;85,29;85,65;88,75;93,42;80,7;70,35;88,3;85,34;80,73;85,37;61,88;73,73;83,47;90,33;86,63;88,63;90,51;78,13;84,74;67;80,25;78,02;61,41;69,96;55,77;81,55;59,48;80,11;77,24;85,62;91,61;82,81;83,25;97,75;83,95;70,6;87,82;50,34;81,49;87,35;82,26;70;88,42;90,76;82,79;86,89;84,94;85,51;67,06;91,56;66,57
О-4;по договорам об оказании платных образовательных услуг;0,41;0,34;0,56;0,25;0,15;0,41;0,38;0,28;0,3;0,22;0,49;0,43;0,67;0,62;0,69;0,49;0,4;0,32;0,57;0,32;0,25;0,59;0,28;0,19;0,57;0,39;0,44;0,37;0,36;0,44;0,3;0,36;0,21;0,49;0,25;0,42;0,47;0,11;0,43;0,01;0,25;0,16;0,48;0,3;0,22;0,58;0,19;0,82;0,34;0,64;0,45;0,49;0,15;0,76;0,08;0,28;0,49;0,56;0,51;0,53;0,45;0,4;0,59;0,38;0,43;0,4;0,57;0,32;0,78;0,27;0,68;0,62;0,45;0,36;0,35;0,56;0,52;0,48;0,58;0,41;0,56;0,53;0,41;0,36;0,56;0,53;0,37;0,55;0,48;0,52;0,51;0,29;0,6;0,37;0,52;0,63;0,67;0,28;0,56;0,44;0,77;0,48;0,65;0,45;0,53;0,48;0,47;0,45;0,84;0,51;0,48
О-5;за счет бюджетных ассигнований;0,59;0,66;0,44;0,75;0,85;0,59;0,62;0,72;0,7;0,78;0,51;0,58;0,33;0,38;0,31;0,51;0,6;0,68;0,44;0,68;0,75;0,42;0,72;0,81;0,43;0,61;0,56;0,63;0,64;0,56;0,71;0,64;0,79;0,51;0,75;0,58;0,53;0,89;0,57;0,99;0,75;0,84;0,52;0,7;0,78;0,42;0,81;0,18;0,66;0,36;0,55;0,52;0,85;0,25;0,92;0,72;0,51;0,45;0,5;0,47;0,55;0,6;0,41;0,62;0,57;0,6;0,44;0,68;0,22;0,73;0,33;0,38;0,55;0,64;0,66;0,44;0,48;0,53;0,42;0,59;0,44;0,47;0,59;0,64;0,44;0,47;0,63;0,45;0,52;0,48;0,49;0,71;0,4;0,63;0,48;0,37;0,33;0,73;0,45;0,56;0,23;0,52;0,36;0,55;0,47;0,52;0,53;0,56;0,16;0,5;0,52
О-6;Математические и естественные науки;0,35;0,4;0,09;0,02;0,17;0,01;0,67;0,08;0,84;0,12;0,01;0,87;0,84;0,87;0,05;0,15;0,66;0,92;0,32;0,88;0,03;0,73;0,87;0,03;0,94;0,01;0,01;0,04;0,03;0,01;0,04;0,01;0;0,89;0;1;0,89;0,01;0,06;0,02;0,87;1;0,88;0,94;0,78;0,01;0,02;0;0,01;0;0,02;0,04;0;0,01;0;0,02;0,95;0,93;0,78;0,89;0,1;1;0,8;0,83;0,05;0,81;0,05;0,08;0,17;1;0,68;0,49;0,17;0,01;0,05;0,9;0,05;1;0;0,18;0,07;0,02;0;0;0;0;0;0;0,05;0,11;0,01;0;0,55;0,14;0,84;0,03;0,01;0,38;0,67;0,91;0,49;0,01;1;0,95;0,9;0,1;0,86;0;0,05;0,02;0,02
О-7;Инженерное дело, технологии и технические науки;0;0,01;0,02;0,02;0,01;0,03;0,03;0,12;0,1;0,43;0;0,52;0,12;0,1;0,02;0,14;0,21;0,23;0,52;0,51;0,08;0,11;0,55;0,12;0,09;0,04;0,55;0,27;0,18;0,07;0,08;0,06;0,02;0,05;0;0,93;0,18;0,08;0,69;0;0,73;0,74;0,54;0,66;0,15;0,01;0,03;0;0,04;0;0;0,12;0;0,01;0,02;0,02;0,15;0,08;0,12;0,13;0,38;1;0,95;0,18;0,36;0,14;0,56;0,33;0,13;1;0,13;0,89;0,47;0,56;0,28;0,68;0,61;0,7;0,69;0,33;0,83;0,39;0;0;0;0;0;0;0,01;0,36;0,12;0,39;0,06;0,35;0,04;0,27;0,03;0,23;0,04;0,18;0,04;0,01;0,38;0,15;0,23;0,32;0,69;0;0,04;0,77;0,07
О-8;Здравоохранение и медицинские науки;0,02;0,03;0;0;0;0;0,11;0;0;0;0,39;0,05;0;0,27;0,15;0;0;1;0;0,27;0;0,17;0;0;1;0;0;0;0;0;0;0;0;0,03;0,22;1;0;0;0;0;1;0,01;0,04;1;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0,11;0;0;0;1;0;0;0;0;0;0;0;1;1;0,9;0;0;0;0;0;1;0;0;0;0;1;0,3;0,73;0,83;0,27;0,19;1;0;0;0;0;0;0;0;0;0;0;0;0,02;0;1;0;0;0;0;0,87;0;0;0
О-9;Сельское хозяйство и сельскохозяйственные науки;0;0;0;0;0;0;0;0;0,36;0;0;0;0,05;0;0,11;0;0;0;0;0,02;0;0;0;0;0,01;0;0;0,08;0;0;0;0;0;0,01;0;1;0;0;0;0;0,06;1;0;0,94;0;0;0;0;0;0;0;0;0;0;0;0,56;0,04;0;0;0,06;0,21;1;0,05;0,05;0;0;0;0,39;0;1;0,06;0;0;0;0;1;0;0,01;0,01;0;0,01;0;0;0;0;0;0;0;0;0;0,01;0;0;0;0;0;0;0;0;0,06;0,03;0;0;0,22;0;0;0,04;0;0;0,07;0
О-10;Науки об обществе;0,08;0,14;0,11;0;0;0,01;0,11;0,01;0,63;0,01;0;0,35;0,87;0,47;0,04;0,11;0,23;0,39;0,33;0,49;0,01;0,44;0,55;0,01;0,53;0,01;0,1;0,04;0,02;0,01;0,01;0,01;0;0,5;0;0,62;0,15;0,01;0,12;0;0,79;0,79;0,37;0,55;0,19;0,07;0;0,09;0,01;0,04;0,01;0,02;0,01;0,07;0;0,01;0,54;0,46;0,31;0,33;0,15;0,86;0,64;0,52;0,01;0,54;0,15;0,18;0,16;0,56;0,54;0,56;0,18;0,08;0,06;0,53;0,1;0,43;0,16;0,13;0,09;0,2;0,04;0;0;0;0;0;0,04;0,1;0,02;0,09;0,37;0,01;0,31;0,22;0,02;0,04;0,31;0,42;0,32;0,02;0,76;0,65;0,63;0,13;0,54;0,01;0,18;0,33;0,03
О-11;Образование и педагогические науки;0,01;0;0;0;0;0;0;0,01;0,02;0;0;0,01;0,39;0,51;0,01;0,01;0,02;1;0,03;0,2;0;0;0,11;0;0,78;0;0;0,01;0;0;0;0;0;0,11;0;0,02;0,8;0;0;0;0,96;0,84;0,18;0;0,62;0;0;0;0;0;0,52;0;0,07;0;0;0,01;0,05;0,03;0,02;0,38;0,04;1;1;0,32;0;0,01;0;0,03;0,13;1;0;0,01;0;0;0,22;0,92;0;1;0;0,01;0;0;0;0;0;0;0;0;0;0,01;0;0;0,02;0;0,9;0;0;0;0,01;0,02;0,09;0,98;0,95;1;0,32;0;0,01;0;0;0;0
О-12;Гуманитарные науки;0,15;0,21;0,11;0;0;0,03;0,38;0,02;0,88;0;0;0,87;0,95;0,54;0,08;0,05;0,43;1;0,18;0,87;0,03;0,38;0,73;0,01;1;0;0;0;0;0;0,01;0;0,01;0,42;0;0,78;0,82;0;0,17;0;0,74;0,98;0,42;0,69;0,53;0;0;0;0;0;0,05;0;0;0,02;0;0;0,7;0,77;0,36;0,38;0,38;1;1;0,86;0,01;0,61;0,13;0,16;0,2;1;0,49;0,42;0;0;0,09;1;0;0,96;0;0,43;0,04;0;0;0;0;0;0;0;0;0;0;0;0,73;0;0,82;0;0;0,03;0,39;0,77;0,29;0,13;0,79;0,99;0,91;0;0,91;0;0;0;0,03
О-13;Искусство и культура;0,03;0,1;0,13;0;0;0;0;0;0,63;0,22;0;0,18;0,07;0,1;0,01;0,02;0;1;0,04;0,28;0;0;0,33;0,01;0,01;0;0,46;0,06;0;0;0;0;0;0,14;0;1;0,11;0;0;0;0,23;1;0,21;0,2;0,27;0;0;0,01;0,03;0;0,01;0,01;0;0;0;0;0,14;0,1;0;0,11;0,15;1;0,6;0;0;0;0,15;0;0,06;0,08;0,67;1;0,41;0,02;0,04;0,76;0,01;0,26;0,02;0,02;0;0,22;0;0;0;0;0;0;0;0,17;0;0;0,06;0;0,32;0;0;0;0,46;0,45;0;0;0;0,71;0,93;0;0,34;0;0;0;0
1;Общая численность студентов, обучающихся по программам бакалавриата, специалитета, магистратуры;37181;21569;35393;5709;7178;8193;8114;13443;13046;10664;16538;34908;16876;36112;26692;29607;14871;7785;21024;17049;9931;18767;24030;22349;16520;9227;15742;16506;9487;16666;18914;11767;4556;12603;9101;14900;17719;8438;13299;234;15311;9650;17536;20857;22763;20613;6812;22562;11144;8552;21350;25999;4722;18671;4248;12676;11621;17267;7339;22823;29031;7472;17915;12421;9503;6002;13017;15383;16071;8598;10691;18806;15491;16412;10638;15580;13529;14759;13186;14037;19275;16106;7021;5493;5657;4939;4885;8049;6270;16642;9696;7127;14801;3788;15531;12262;8725;3484;7320;10469;14130;6973;18300;7983;15981;11741;14131;6659;13475;7798;12662
;в том числе:  по очной форме обучения;35754;21109;34372;5461;7178;7934;7964;13263;11372;8339;16260;28815;11639;29993;21820;22973;11550;6760;12828;15679;8851;12930;19955;22349;10567;8182;9673;10929;6943;11947;16375;10366;4365;8954;9094;11019;9838;8438;8727;234;11568;6865;11493;15725;17037;15227;6141;17988;7707;8411;15173;25123;4056;14430;4202;9667;8536;14689;5418;16351;17621;4319;9785;7723;5742;4931;7769;9324;6415;6804;7244;10283;9230;10669;6408;8253;6933;10313;6826;12629;9869;10737;6272;5416;5592;4923;4885;8014;6136;10499;4535;4417;8321;2615;10807;5775;4407;2878;5066;6481;6852;3091;11971;6302;7203;8684;7897;6528;4068;3861;8931
;по очно-заочной (вечерней) форме обучения;1427;460;800;248;0;0;150;53;693;173;0;285;304;725;2857;1113;545;0;223;2;789;1618;401;0;159;865;121;664;128;1862;1095;5;116;93;7;245;560;0;99;0;272;159;432;254;1311;879;63;1522;1159;141;2130;82;344;4149;46;441;139;439;119;529;1061;0;665;1198;578;345;240;1295;728;0;577;559;943;162;18;1374;998;773;69;77;261;347;621;35;0;16;0;1;59;1227;0;380;907;5;357;460;0;52;293;760;694;0;315;0;884;175;18;131;2352;387;217
;по заочной форме обучения;0;0;221;0;0;259;0;127;981;2152;278;5808;4933;5394;2015;5521;2776;1025;7973;1368;291;4219;3674;0;5794;180;5948;4913;2416;2857;1444;1396;75;3556;0;3636;7321;0;4473;0;3471;2626;5611;4878;4415;4507;608;3052;2278;0;4047;794;322;92;0;2568;2946;2139;1802;5943;10349;3153;7465;3500;3183;726;5008;4764;8928;1794;2870;7964;5318;5581;4212;5953;5598;3673;6291;1331;9145;5022;128;42;65;0;0;34;75;4916;5161;2330;5573;1168;4367;6027;4318;554;1961;3228;6584;3882;6014;1681;7894;2882;6216;0;7055;3550;3514
2;Средний балл ЕГЭ студентов, принятых на обучение по программам бакалавриата и специалитета, по всем формам обучения;84,11;86,45;88,37;91,06;95,83;75,3;83,84;87,61;77,43;78,88;85,68;73,81;67,89;74,25;68,82;78,56;71,97;75,39;66,04;72,15;77,79;70,6;69,04;80,37;66,42;77,88;64,85;68,3;72,32;69,74;76,23;70,74;76,87;70,39;84,74;64,98;66,07;78,39;68,15;88,11;64,01;66,35;67,01;64,2;75,13;75,71;78,77;73,9;69,73;89,33;72,18;70,23;74,18;76,11;71,75;66,12;66,85;69,82;66,78;71,69;61,44;65,06;66,08;65,6;67,75;72,64;63,72;62,17;63,65;68,65;61,87;64,38;62,16;63,79;64,19;65,85;63,3;66,94;66,64;69,21;65,74;68,34;71;84,7;78,34;69,9;73,95;75;73,58;66,09;68,11;60,33;66,94;61,74;64,99;65,27;69,96;71,51;66,8;64,21;65,71;63,31;65,21;68,19;66,65;67,51;66,69;71,85;65,04;62,43;75,01
3;Доля обучающихся по программам бакалавриата, специалитета, магистратуры в очной форме;96,16;97,87;97,12;95,66;100;96,84;98,15;98,66;87,17;78,2;98,32;82,55;68,97;83,06;81,75;77,59;77,67;86,83;61,02;91,96;89,12;68,9;83,04;100;63,96;88,67;61,45;66,21;73,18;71,68;86,58;88,09;95,81;71,05;99,92;73,95;55,52;100;65,62;100;75,55;71,14;65,54;75,39;74,85;73,87;90,15;79,73;69,16;98,35;71,07;96,63;85,9;77,29;98,92;76,26;73,45;85,07;73,82;71,64;60,7;57,8;54,62;62,18;60,42;82,16;59,68;60,61;39,92;79,13;67,76;54,68;59,58;65,01;60,24;52,97;51,25;69,88;51,77;89,97;51,2;66,66;89,33;98,6;98,85;99,68;100;99,57;97,86;63,09;46,77;61,98;56,22;69,03;69,58;47,1;50,51;82,61;69,21;61,91;48,49;44,33;65,42;78,94;45,07;73,96;55,88;98,03;30,19;49,51;70,53
4;Доля обучающихся по программам бакалавриата в общей численности обучающихся по программам бакалавриата, специалитета, магистратуры;57,72;64,88;71,86;49,76;68,49;59,69;73,7;54,23;66,81;62,58;3,28;73,74;70,09;74,16;58,19;73,82;68,07;67,01;67,54;63,16;78,13;62,58;64,54;47,32;49,99;62,78;66,5;71,42;78,05;83,03;58,41;71,49;81,56;71,24;1,98;51,29;74,89;49,28;72,18;64,96;65,65;77,47;60,95;54,52;64,69;87,07;70,23;65,58;72,47;69,56;79,57;72,07;46,78;76,39;68,17;79,61;67,08;64,79;65,98;71,88;73,91;75,87;78,25;71,42;76,65;77,26;64,28;78,65;75,31;73,52;46,97;66,56;70,3;66,4;71,45;78,84;82,65;53,86;77,53;81,88;74,39;61,73;2,96;3,11;3,68;0,14;0,72;2,46;5,22;74,32;83,2;59,38;69,31;86,33;84,87;85,05;85,03;74,66;76,93;73,03;66,23;82,13;50,33;79,88;68,98;64,18;66,62;2,9;92,22;65,9;70,87
5;Доля обучающихся по программам магистратуры в общей численности обучающихся по программам бакалавриата, специалитета, магистратуры;24,4;29,03;27,06;25,17;30,66;22,75;15,82;45,08;21,26;25,82;2,42;16,2;14,17;16,14;14,54;20,64;20,27;17,88;15,9;20,82;16,77;15,16;15,07;10,75;17,65;24,49;13,76;23,27;14,32;15,92;14,87;18,99;17,78;14,16;0,53;12,95;19,65;8,85;13;35,04;14,86;16,23;25,32;19,14;28,03;12,93;14,14;27,04;13,83;30,44;20,43;9,58;31,15;16,17;25,66;14,62;20,43;19,66;19,27;17,87;15,85;14,57;12,54;19,01;14,18;20,54;15,54;12,59;15,47;7,02;8,65;13,46;13,58;19,82;11,05;13,65;11,12;21,3;12;13,21;16,9;20,1;5,33;0,82;0,11;0,38;0,37;0,09;1,13;12,42;16,8;12,71;20,29;13,67;13,38;6,67;6,72;18,11;14,32;20,56;10,25;15,69;10,45;10,26;17,32;13,43;14,29;0;7,78;19,33;13,89
6;Общая численность слушателей программ дополнительного профессионального образования;6053;7061;19421;5481;5143;3827;4833;3604;9670;5822;34227;6950;8122;25712;27868;11773;6765;4523;3809;1449;1548;9614;12231;3671;18822;5017;4739;8871;941;4659;2703;3118;1172;4018;14495;4265;1680;1134;1782;0;9734;2420;15336;3605;5172;17066;1425;69604;1176;4099;5156;962;6892;15388;726;3920;6030;1335;4963;1664;2254;890;5538;5529;5107;3429;6284;6224;5009;1734;16172;6828;1813;4983;2734;2057;4789;5737;6477;1244;2753;4667;11392;7420;9543;14885;32597;25141;9173;8964;2168;1149;6403;614;4910;1262;128;3028;6745;3913;2063;1716;5243;822;2324;1388;1891;3428;1567;2503;3552
7;Общая численность обучающихся по программам среднего профессионального образования;0;1362;0;0;0;0;1054;299;0;0;560;0;0;0;0;3572;1286;2618;819;866;0;1517;32;1306;4037;0;2036;1541;1651;0;0;0;0;1056;0;857;1933;0;0;0;1259;1011;0;1795;163;1803;0;1623;0;0;471;1177;0;4986;0;0;2282;896;366;2822;2832;971;1060;1067;0;893;0;2721;0;0;2205;1348;270;2281;2786;1276;0;779;253;647;5194;38;768;463;767;0;0;522;656;468;0;589;538;0;44;0;182;483;386;972;891;0;1877;0;1715;1581;1;1357;940;1171;1301
